index,StartTime,EndTime,Lat,Long,Count
17738,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,31.20001,29.94999,20
17739,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,31.21645,121.4365,2
17740,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,32.82002,-96.84,171
17741,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,33.33864,44.39386,2
17742,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,33.59997,-7.61636,2
17743,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,33.98997,-118.179,78
17744,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,34.75003,135.4601,219
17745,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,35.09505,129.01,4
17746,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,35.15499,136.9149,150
17747,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,35.32002,139.58,187
17748,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,35.67194,51.42434,3
17749,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,35.68501,139.7514,519
17750,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,37.56634,126.9997,46
17751,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,37.87501,112.545,1
17752,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,39.92723,32.86439,28
17753,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,39.92889,116.3882,16
17754,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,39.99997,-75.1699,178
17755,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,40.40002,-3.68335,57
17756,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,40.74997,-73.98,59
17757,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,41.10499,29.01,228
17758,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,41.38329,2.18337,79
17759,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,41.82999,-87.75,60
17760,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,43.69997,-79.42,80
17761,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,45.49999,-73.5832,48
17762,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,48.86669,2.333335,59
17763,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,51.49999,-0.11672,59
17764,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,52.52181,13.40154,41
17765,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,55.75216,37.61552,27
17766,04:01 PM - 28 Oct 2016,05:01 PM - 28 Oct 2016,59.93901,30.31602,19
17767,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,-8.83828,13.23442,3
17768,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,26.92113,75.80998,1
17769,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,30.58003,114.27,2
17770,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,30.67,104.07,2
17771,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,34.27502,108.8949,3
17772,05:01 PM - 28 Oct 2016,06:01 PM - 28 Oct 2016,37.87501,112.545,1
17773,06:01 PM - 28 Oct 2016,07:01 PM - 28 Oct 2016,-8.83828,13.23442,2
17774,06:01 PM - 28 Oct 2016,07:01 PM - 28 Oct 2016,33.33864,44.39386,1
17775,06:01 PM - 28 Oct 2016,07:01 PM - 28 Oct 2016,34.27502,108.8949,1
17776,06:01 PM - 28 Oct 2016,07:01 PM - 28 Oct 2016,37.87501,112.545,1
17777,06:01 PM - 28 Oct 2016,07:01 PM - 28 Oct 2016,41.80497,123.4499,1
17778,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,-8.83828,13.23442,1
17779,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,15.58807,32.53417,2
17780,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,26.92113,75.80998,1
17781,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,30.67,104.07,5
17782,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,34.27502,108.8949,1
17783,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,34.51669,69.18326,1
17784,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,37.87501,112.545,1
17785,07:01 PM - 28 Oct 2016,08:01 PM - 28 Oct 2016,39.01943,125.7546,13
17786,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,-8.83828,13.23442,2
17787,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,9.03331,38.7,2
17788,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,15.58807,32.53417,4
17789,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,22.32999,91.79996,1
17790,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,26.92113,75.80998,5
17791,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,30.58003,114.27,1
17792,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,30.67,104.07,2
17793,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,33.59997,-7.61636,2
17794,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,34.27502,108.8949,2
17795,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,37.87501,112.545,1
17796,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,39.01943,125.7546,1
17797,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,39.13002,117.2,1
17798,08:01 PM - 28 Oct 2016,09:01 PM - 28 Oct 2016,41.80497,123.4499,3
17799,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,-8.83828,13.23442,3
17800,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,-4.32972,15.31497,4
17801,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,22.32999,91.79996,1
17802,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,26.45999,80.31999,3
17803,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,26.92113,75.80998,1
17804,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,30.58003,114.27,3
17805,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,33.33864,44.39386,1
17806,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,34.27502,108.8949,1
17807,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,37.87501,112.545,1
17808,09:01 PM - 28 Oct 2016,10:01 PM - 28 Oct 2016,41.80497,123.4499,1
17809,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,-8.83828,13.23442,1
17810,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,5.319996,-4.04004,11
17811,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,11.99997,8.520037,5
17812,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,15.58807,32.53417,5
17813,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,22.32999,91.79996,3
17814,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,23.03005,72.58,2
17815,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,26.92113,75.80998,4
17816,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,30.58003,114.27,1
17817,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,30.67,104.07,1
17818,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,34.51669,69.18326,1
17819,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,37.87501,112.545,2
17820,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,41.80497,123.4499,1
17821,10:01 PM - 28 Oct 2016,11:01 PM - 28 Oct 2016,43.865,125.3399,1
17822,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,-8.83828,13.23442,2
17823,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,-4.32972,15.31497,1
17824,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,5.319996,-4.04004,5
17825,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,9.03331,38.7,1
17826,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,11.99997,8.520037,3
17827,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,15.58807,32.53417,26
17828,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,23.03005,72.58,2
17829,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,26.92113,75.80998,5
17830,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,30.58003,114.27,1
17831,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,33.33864,44.39386,4
17832,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,33.59997,-7.61636,2
17833,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,34.27502,108.8949,2
17834,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,34.51669,69.18326,1
17835,11:01 PM - 28 Oct 2016,12:01 AM - 29 Oct 2016,37.87501,112.545,1
17836,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,-8.83828,13.23442,1
17837,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,5.319996,-4.04004,2
17838,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,9.03331,38.7,1
17839,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,15.58807,32.53417,11
17840,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,22.32999,91.79996,2
17841,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,23.03005,72.58,2
17842,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,26.92113,75.80998,3
17843,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,29.56497,106.5949,1
17844,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,30.67,104.07,2
17845,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,33.59997,-7.61636,2
17846,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,34.51669,69.18326,1
17847,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,35.09505,129.01,2
17848,12:01 AM - 29 Oct 2016,01:01 AM - 29 Oct 2016,41.80497,123.4499,1
17849,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,-8.83828,13.23442,1
17850,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,15.58807,32.53417,6
17851,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,23.03005,72.58,6
17852,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,26.45999,80.31999,1
17853,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,26.92113,75.80998,3
17854,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,29.56497,106.5949,2
17855,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,30.58003,114.27,2
17856,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,30.67,104.07,2
17857,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,33.33864,44.39386,1
17858,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,33.59997,-7.61636,3
17859,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,34.27502,108.8949,1
17860,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,35.09505,129.01,13
17861,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,39.13002,117.2,1
17862,01:01 AM - 29 Oct 2016,02:01 AM - 29 Oct 2016,41.80497,123.4499,1
17863,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,-8.83828,13.23442,3
17864,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,5.319996,-4.04004,3
17865,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,9.03331,38.7,2
17866,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,11.99997,8.520037,2
17867,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,15.58807,32.53417,9
17868,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,22.32999,91.79996,1
17869,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,23.03005,72.58,2
17870,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,26.92113,75.80998,3
17871,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,30.58003,114.27,4
17872,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,30.67,104.07,1
17873,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,33.33864,44.39386,2
17874,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,33.59997,-7.61636,5
17875,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,34.51669,69.18326,1
17876,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,35.09505,129.01,10
17877,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,37.87501,112.545,1
17878,02:01 AM - 29 Oct 2016,03:01 AM - 29 Oct 2016,43.865,125.3399,1
17879,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,-8.83828,13.23442,3
17880,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,-4.32972,15.31497,2
17881,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,5.319996,-4.04004,1
17882,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,11.99997,8.520037,2
17883,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,15.58807,32.53417,6
17884,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,23.03005,72.58,1
17885,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,26.45999,80.31999,1
17886,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,26.92113,75.80998,3
17887,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,29.56497,106.5949,4
17888,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,30.67,104.07,1
17889,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,33.33864,44.39386,5
17890,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,33.59997,-7.61636,6
17891,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,35.09505,129.01,12
17892,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,37.87501,112.545,1
17893,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,39.13002,117.2,2
17894,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,41.80497,123.4499,1
17895,03:01 AM - 29 Oct 2016,04:01 AM - 29 Oct 2016,43.865,125.3399,1
17896,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,-8.83828,13.23442,6
17897,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,5.319996,-4.04004,3
17898,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,9.03331,38.7,1
17899,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,11.99997,8.520037,1
17900,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,15.58807,32.53417,11
17901,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,22.32999,91.79996,1
17902,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,23.03005,72.58,2
17903,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,23.04888,113.7447,4
17904,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,26.92113,75.80998,2
17905,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,29.56497,106.5949,1
17906,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,30.58003,114.27,2
17907,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,30.67,104.07,1
17908,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,32.05001,118.7799,1
17909,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,33.59997,-7.61636,3
17910,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,34.27502,108.8949,2
17911,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,35.09505,129.01,8
17912,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,37.87501,112.545,1
17913,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,39.13002,117.2,3
17914,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,41.80497,123.4499,3
17915,04:01 AM - 29 Oct 2016,05:01 AM - 29 Oct 2016,43.865,125.3399,1
17916,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,-8.83828,13.23442,2
17917,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,5.319996,-4.04004,2
17918,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,11.99997,8.520037,1
17919,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,15.58807,32.53417,13
17920,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,21.03332,105.85,1
17921,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,23.04888,113.7447,4
17922,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,23.14498,113.325,5
17923,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,26.92113,75.80998,3
17924,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,29.56497,106.5949,5
17925,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,30.67,104.07,1
17926,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,32.05001,118.7799,3
17927,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,33.33864,44.39386,2
17928,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,33.59997,-7.61636,5
17929,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,34.27502,108.8949,9
17930,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,34.51669,69.18326,2
17931,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,35.09505,129.01,17
17932,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,37.87501,112.545,3
17933,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,39.13002,117.2,1
17934,05:01 AM - 29 Oct 2016,06:01 AM - 29 Oct 2016,41.80497,123.4499,2
17935,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,-8.83828,13.23442,3
17936,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,-6.80001,39.26834,1
17937,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,5.319996,-4.04004,3
17938,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,11.99997,8.520037,1
17939,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,12.96999,77.56,10
17940,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,15.58807,32.53417,15
17941,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,18.53001,73.85,15
17942,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,21.03332,105.85,7
17943,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,23.03005,72.58,7
17944,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,23.04888,113.7447,9
17945,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,23.14498,113.325,9
17946,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,26.92113,75.80998,6
17947,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,29.56497,106.5949,5
17948,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,30.58003,114.27,5
17949,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,30.67,104.07,8
17950,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,32.05001,118.7799,3
17951,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,33.59997,-7.61636,4
17952,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,34.27502,108.8949,2
17953,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,34.51669,69.18326,2
17954,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,35.09505,129.01,9
17955,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,37.87501,112.545,1
17956,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,39.13002,117.2,1
17957,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,41.80497,123.4499,1
17958,06:01 AM - 29 Oct 2016,07:01 AM - 29 Oct 2016,43.865,125.3399,2
17959,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,-8.83828,13.23442,1
17960,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,-6.80001,39.26834,3
17961,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,-4.32972,15.31497,1
17962,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,11.99997,8.520037,2
17963,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,12.96999,77.56,34
17964,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,15.58807,32.53417,9
17965,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,18.53001,73.85,15
17966,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,21.03332,105.85,10
17967,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,22.32999,91.79996,2
17968,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,23.03005,72.58,5
17969,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,23.04888,113.7447,2
17970,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,23.14498,113.325,4
17971,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,26.45999,80.31999,2
17972,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,26.92113,75.80998,5
17973,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,29.56497,106.5949,3
17974,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,30.58003,114.27,1
17975,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,30.67,104.07,5
17976,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,31.21645,121.4365,12
17977,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,31.55997,74.35002,8
17978,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,32.05001,118.7799,4
17979,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,33.33864,44.39386,3
17980,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,33.59997,-7.61636,7
17981,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,34.27502,108.8949,2
17982,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,35.09505,129.01,11
17983,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,35.67194,51.42434,3
17984,07:01 AM - 29 Oct 2016,08:01 AM - 29 Oct 2016,37.87501,112.545,3
17985,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,-8.83828,13.23442,2
17986,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,-6.80001,39.26834,13
17987,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,-4.32972,15.31497,2
17988,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,5.319996,-4.04004,5
17989,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,9.03331,38.7,2
17990,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,11.99997,8.520037,3
17991,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,12.96999,77.56,21
17992,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,15.58807,32.53417,15
17993,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,17.39998,78.47995,15
17994,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,18.53001,73.85,14
17995,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,21.03332,105.85,13
17996,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,22.32999,91.79996,1
17997,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,23.03005,72.58,7
17998,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,23.04888,113.7447,18
17999,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,23.14498,113.325,18
18000,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,26.45999,80.31999,1
18001,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,26.92113,75.80998,12
18002,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,29.56497,106.5949,2
18003,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,30.58003,114.27,1
18004,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,30.67,104.07,2
18005,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,31.20001,29.94999,5
18006,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,31.21645,121.4365,26
18007,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,31.55997,74.35002,7
18008,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,32.05001,118.7799,3
18009,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,33.33864,44.39386,5
18010,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,33.59997,-7.61636,6
18011,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,34.27502,108.8949,1
18012,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,34.51669,69.18326,1
18013,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,35.09505,129.01,7
18014,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,35.67194,51.42434,7
18015,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,37.87501,112.545,1
18016,08:01 AM - 29 Oct 2016,09:01 AM - 29 Oct 2016,39.92889,116.3882,24
18017,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,-8.83828,13.23442,1
18018,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,-6.80001,39.26834,6
18019,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,-4.32972,15.31497,5
18020,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,5.319996,-4.04004,4
18021,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,10.78002,106.695,6
18022,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,11.99997,8.520037,4
18023,09:01 AM - 29 Oct 2016,10:01 AM - 29 Oct 2016,12.96999,77.56,23
